Term,Count,Data 
gabriel,12.088788238716907,25
wortman,73.06940054027011,25
or,1.728206115056524,25
chose,73.06940054027011,25
23:32,12.088788238716907,25
(02:32,12.088788238716907,25
gmt,10.918863237274595,25
sunday),73.06940054027011,25
officers,45.03453283705764,25
responded,32.71424758540248,25
"""firearms",12.088788238716907,25
"complaint""",73.06940054027011,25
home,3.4161981210084367,25
advised,30.023021891371762,25
residents,6.088788238716907,25
lock,10.918863237274595,25
themselves,12.70918959107004,25
indoors,59.61078719715332,25
found,4.474078394601698,25
"""several",12.088788238716907,25
"casualties""",73.06940054027011,25
inside,27.713506606683215,25
but,0.10424955865655404,25
did,7.659160054475714,25
find,17.486885166908174,25
suspect,182.67350135067528,25
news,3.748938235832282,25
saw,17.486885166908174,25
properties,59.61078719715332,25
fire,35.90500231892766,25
area,19.68785672308652,25
identified,49.07137137810371,25
carrying,22.36406207484192,25
shootings,73.06940054027011,25
series,8.088788238716907,25
crime,11.623407353748423,25
scenes,13.378294855911893,25
"""scattered",73.06940054027011,25
across,5.418640297654547,25
"province""",73.06940054027011,25
early,4.0,25
stages,10.088788238716907,25
"""extremely",73.06940054027011,25
complex,10.088788238716907,25
"investigation""",73.06940054027011,25
chief,10.483681100359249,25
superintendent,10.918863237274595,25
chris,50.89182406283629,25
leather,219.2082016208103,25
including,5.884519476608033,25
there,1.7779251086853034,25
some,1.0553870610184346,25
19,27.713506606683215,25
16,22.36406207484192,25
five,4.088788238716907,25
structure,73.06940054027011,25
fires,10.918863237274595,25
mr,8.097993291829638,25
"""we",4.289052825729735,25
believe,13.364062260269145,25
may,5.418640297654547,25
within,13.364062260269145,25
remains,33.54609311226288,25
homes,4.474078394601698,25
burned,59.61078719715332,25
ground,9.444932048942182,25
selected,73.06940054027011,25
random,109.60410081040516,25
though,14.823642508798851,25
elaborate,12.088788238716907,25
nature,44.60337070456758,25
relationships,59.61078719715332,25
points,39.77306072260413,25
travelled,35.90500231892766,25
car,89.41618079572999,25
made,4.820767256374493,25
look,14.067021609082115,25
cruiser,12.088788238716907,25
replica,73.06940054027011,25
looked,44.60337070456758,25
"""identical",73.06940054027011,25
"way""",12.088788238716907,25
authentic,12.088788238716907,25
wore,35.90500231892766,25
uniform,119.22157439430664,25
either,27.713506606683215,25
"""actual",73.06940054027011,25
very,5.024212257384521,25
good,14.067021609082115,25
"facsimiles""",73.06940054027011,25
fact,7.169925001442312,25
individual,30.023021891371762,25
disposal,73.06940054027011,25
certainly,44.60337070456758,25
speaks,73.06940054027011,25
act,32.71424758540248,25
officials,2.6879088024347224,25
say,3.612426865103032,25
more,1.0736807765257055,25
burnt-out,73.06940054027011,25
provincial,50.89182406283629,25
put,7.335301069174803,25
place,12.70918959107004,25
stop,9.560804699618089,25
spread,1.8314349420432574,25
can,1.7517040506762707,25
instead,16.525145419707197,25
friday,5.169925001442312,25
attend,39.77306072260413,25
virtually,73.06940054027011,25
"""as",9.13318235807536,25
learn,39.77306072260413,25
happened,30.023021891371762,25
important,14.067021609082115,25
come,5.93377841091449,25
together,25.70391226315377,25
communities,19.68785672308652,25
liberal,73.06940054027011,25
party,35.90500231892766,25
"""on",50.89182406283629,25
"verge""",73.06940054027011,25
introducing,73.06940054027011,25
bans,10.088788238716907,25
assault,73.06940054027011,25
style,50.89182406283629,25
weapons,12.088788238716907,25
parliament,32.71424758540248,25
dissolved,73.06940054027011,25
amid,23.935334248054943,25
outbreak,4.048996645914819,25
intention,50.89182406283629,25
moving,23.935334248054943,25
"forward""",12.088788238716907,25
once,5.913862556216229,25
curbed,73.06940054027011,25
white,6.687908802434722,25
house,16.525145419707197,25
donald,6.474078394601698,25
trump,5.913862556216229,25
united,24.787718129560794,25
states,7.536318386076782,25
canada,8.088788238716907,25
share,32.71424758540248,25
special,22.36406207484192,25
enduring,59.61078719715332,25
bond,12.088788238716907,25
statement,18.536671107968665,25
read,30.023021891371762,25
friends,32.71424758540248,25
neighbours,35.90500231892766,25
always,23.935334248054943,25
stand,32.71424758540248,25
most,1.914161067822733,25
times,4.088788238716907,25
greatest,73.06940054027011,25
challenges,32.71424758540248,25
strongly,73.06940054027011,25
condemns,73.06940054027011,25
murders,73.06940054027011,25
prayers,50.89182406283629,25
a,0.0,26
national,4.180395617943156,26
virtual,25.445912031418146,26
vigil,109.60410081040516,26
will,2.3726925551375286,26
be,1.491304993847051,26
held,14.823642508798851,26
this,1.185381634535118,26
week,1.2370391973008494,26
to,0.0,26
honour,19.886530361302064,26
the,0.0,26
victims,180.1377929434409,26
of,0.0,26
canada's,36.534700270135055,26
deadliest,59.61078719715332,26
shooting,24.177576477433814,26
which,0.47321852046717394,26
unfolded,12.088788238716907,26
in,0.0,26
nova,109.60410081040516,26
scotia,109.60410081040516,26
as,0.18171739191638273,26
province,30.023021891371762,26
was,1.1562660418711461,26
locked-down,9.444932048942182,26
due,6.2705934269147345,26
coronavirus,0.07849022593514669,26
virus,0.8504080364445704,26
restrictions,11.002951603762204,26
continue,9.560804699618089,26
and,0.0,26
authorities,8.53630896018529,26
said,6.01299963110983,26
they,0.5167683774229086,26
would,2.537436217350199,26
not,1.8175627977438382,26
lifted,32.71424758540248,26
allow,5.4449320489421815,26
public,8.519762597913127,26
gatherings,41.570259910024824,26
mourn,146.13880108054022,26
at,0.41699823462621616,26
least,12.0,26
18,10.378294855911893,26
people,0.24995650790842175,26
were,1.8996967098331823,26
shot,44.60337070456758,26
dead,27.713506606683215,26
by,0.5340429543593861,26
gunman,182.67350135067528,26
during,8.756589711823784,26
12-hour,18.13318235807536,26
weekend,29.53178508462978,26
rampage,16.378294855911893,26
killed,26.61238150297303,26
police,22.591045863171,26
weeks,5.024212257384521,26
leading,5.7489382358322825,26
up,1.9954898404931078,26
her,68.53381971065085,26
death,7.659160054475714,26
heather,109.60410081040516,26
o'brien,149.0269679928833,26
busy,9.444932048942182,26
caring,10.918863237274595,26
for,0.5570943258628749,26
elderly,7.7489382358322825,26
provincial-wide,12.088788238716907,26
lockdown,1.748938235832282,26
"""first",50.89182406283629,26
day,4.360791235886312,26
off,12.097607773505752,26
after,1.7008160728891408,26
6,25.70391226315377,26
back,3.612426865103032,26
tomorrow,73.06940054027011,26
first,2.935484393802433,26
i,21.693452653685217,26
allowed,3.5179838009924103,26
myself,59.61078719715332,26
relax,35.90500231892766,26
an,0.8012446440715113,26
inch,73.06940054027011,26
"""",5.2069930845884755,26
she,49.74851017450043,26
wrote,55.42701321336643,26
on,0.1483081466637615,26
facebook,200.71516817055408,26
page,35.90500231892766,26
9,27.713506606683215,26
april,3.236258729312711,26
"""my",41.570259910024824,26
small,4.372826248461763,26
space,35.90500231892766,26
life,18.536671107968665,26
is,0.018017261142952285,26
marching,73.06940054027011,26
know,15.725521650538873,26
atm,73.06940054027011,26
[at,73.06940054027011,26
moment],73.06940054027011,26
all,4.232714824764944,26
love,17.83772647454919,26
cherish,73.06940054027011,26
are,1.1000281899994802,26
ok,73.06940054027011,26
am,53.857503478391486,26
truly,59.61078719715332,26
blessed,10.088788238716907,26
"""ten",73.06940054027011,26
days,2.474078394601699,26
later,9.560804699618089,26
ms,21.310758835509173,26
near,22.23546376319828,26
hometown,73.06940054027011,26
debert,109.60410081040516,26
when,3.058784952756135,26
disguised,73.06940054027011,26
policeman,59.61078719715332,26
burning,73.06940054027011,26
several,3.3736842294807396,26
buildings,59.6595910839062,26
before,6.658559206828524,26
dying,30.023021891371762,26
shoot-out,73.06940054027011,26
with,0.08135644743273303,26
o'brien's,73.06940054027011,26
daughter,53.857503478391486,26
darcy,12.088788238716907,26
dobson,109.60410081040516,26
that,0.7242226236217374,26
"""a",13.364062260269145,26
"monster""",73.06940054027011,26
murdered,59.61078719715332,26
mother,60.046043782743524,26
"""the",7.338710984506083,26
pain,50.89182406283629,26
comes,19.68785672308652,26
goes,27.713506606683215,26
waves,59.61078719715332,26
feel,30.023021891371762,26
like,7.536318386076782,26
i'm,32.71424758540248,26
outside,18.14641166025863,26
my,30.24401943376438,26
own,5.041664326602881,26
body,6.474078394601698,26
can't,13.364062260269145,26
real,7.7489382358322825,26
9:59,73.06940054027011,26
sent,23.460676433991065,26
last,2.8712416017340994,26
text,39.77306072260413,26
message,39.77306072260413,26
our,11.097598678047543,26
family,14.756589711823784,26
group,4.801075859167458,26
chat,10.918863237274595,26
10:15,73.06940054027011,26
gone,27.713506606683215,26
sunday,20.967362200718497,26
evening,59.6595910839062,26
about,3.485630311191958,26
ten,50.89182406283629,26
hours,14.341207049427133,26
wants,35.90500231892766,26
"""everyone",59.61078719715332,26
remember,44.60337070456758,26
how,6.932411640397789,26
kind,7.4449320489421815,26
"was""",73.06940054027011,26
much,9.251721875728558,26
loved,35.90500231892766,26
being,2.627556076014406,26
nurse,76.33773609425444,26
grandmother,59.61078719715332,26
horrible,59.61078719715332,26
way,6.734015139394798,26
"died""",12.088788238716907,26
had,1.3836077135074827,26
continued,19.68785672308652,26
work,3.7645966522493284,26
front,27.713506606683215,26
lines,7.4449320489421815,26
covid-19,1.1462517343514096,26
pandemic,2.699331097276546,26
home-care,73.06940054027011,26
non-profit,10.918863237274595,26
victorian,73.06940054027011,26
order,14.823642508798851,26
nurses,8.4740783946017,26
(von),12.088788238716907,26
whom,32.71424758540248,26
been,1.0042470566708706,26
employed,50.89182406283629,26
17,31.43526829458638,26
years,13.422235183805096,26
another,9.282157518033754,26
von,149.0269679928833,26
employee,50.89182406283629,26
kristen,109.60410081040516,26
beaton,182.67350135067528,26
also,1.0335367548458172,26
worked,18.536671107968665,26
continuing,23.935334248054943,26
care,13.70676394213017,26
assistant,50.89182406283629,26
job,5.913862556216229,26
according,9.03106716275758,26
neighbour,119.22157439430664,26
penny,12.088788238716907,26
marchbank,73.06940054027011,26
married,16.378294855911893,26
young,30.023021891371762,26
child,8.918863237274595,26
"""kristen",73.06940054027011,26
however,5.024212257384521,26
live,7.027268948042631,26
wonderful,109.60410081040516,26
things,16.525145419707197,26
has,0.040678223716366514,26
done,18.536671107968665,26
short,27.713506606683215,26
lifetime,59.61078719715332,26
thousands,6.188105012022503,26
lives,12.097607773505752,26
effected,73.06940054027011,26
so,5.246814707496846,26
many,1.903077163012649,26
loving,12.088788238716907,26
ways,32.71424758540248,26
president,7.536318386076782,26
ceo,9.444932048942182,26
jo-anne,73.06940054027011,26
poirier,73.06940054027011,26
told,2.294088714567101,26
bbc:,73.06940054027011,26
"""all",27.713506606683215,26
frontline,27.713506606683215,26
providers,8.4740783946017,26
heroes,89.41618079572999,26
yesterday,119.22157439430664,26
two,3.1336133124916214,26
those,2.807608987740853,26
taken,14.341207049427133,26
from,0.07879001178375833,26
their,0.8948221728988242,26
families,23.050329405480547,26
we,6.410022297151401,26
loss,76.33773609425444,26
"families""",12.088788238716907,26
constable,73.06940054027011,26
heidi,73.06940054027011,26
stevenson,109.60410081040516,26
who,0.8301646281044895,26
served,50.89182406283629,26
royal,73.06940054027011,26
canadian,89.41618079572999,26
mounted,73.06940054027011,26
force,22.36406207484192,26
23,13.378294855911893,26
duty,45.03453283705764,26
"""constable",73.06940054027011,26
died,13.646787056908357,26
protecting,44.60337070456758,26
others,8.53630896018529,26
answering,10.918863237274595,26
call,20.95684552972425,26
something,29.53178508462978,26
doing,16.525145419707197,26
